league_id,league_name,year,draft_type,num_teams,scoring_type,roster_size,num_starters,num_bench,ppr_points,keepers,num_rostered_qb,num_rostered_rb,num_rostered_rb_wr,num_rostered_wr,num_rostered_te,num_rostered_d_st,num_rostered_k,num_rostered_be,num_rostered_rb_wr_te,num_rostered_ir,num_rostered_wr_te,num_rostered_dt,num_rostered_de,num_rostered_lb,num_rostered_edr,num_rostered_cb,num_rostered_s,num_rostered_dp,num_rostered_p,num_rostered_hc,num_rostered_op,num_rostered_dl,num_rostered_db
615733,Trumpeter Hizzle,2017,draft,12,head_to_head_points,16,8,8,1,4,1,2,0,2,1,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
615746,209 Fantasy Football,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
615758,Northern Cali Bandits,2017,draft,10,head_to_head_points,20,10,10,1,0,1,2,0,2,1,1,1,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
615760,Candyland and Bedbugs,2017,draft,12,head_to_head_points,16,11,5,0.3,0,2,2,0,2,1,1,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
615764,Big Time Football,2017,draft,10,head_to_head_points,15,9,6,0.5,2,1,2,1,2,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
615768,W-town League,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615775,San Francisco 615775,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615776,Mid Vs South West that is,2017,draft,12,head_to_head_points,16,8,8,0,0,1,2,0,2,1,1,1,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
615777,UT LIZZARDS,2017,draft,14,head_to_head_points,17,9,8,0,0,1,2,0,2,1,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615784,Youll Regret Joining This League,2017,draft,12,head_to_head_points,15,9,6,0.5,0,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615794,Tds and Beer,2017,draft,8,head_to_head_points,17,10,7,1,0,1,2,0,2,1,1,0,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
615799,TITANS OF TENNESSEE 52,2017,draft,14,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615806,Freemanlovescoke,2017,draft,12,head_to_head_points,15,9,6,0,0,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615814,Cincinnati 8-Team 615814,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615819,TexaCo,2017,draft,12,head_to_head_points,16,9,7,0.1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615827,GO POKES,2017,draft,10,head_to_head_points,16,9,7,0,3,1,2,1,2,1,1,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
615849,Sluts and Butts and Pizza Huts,2017,draft,12,head_to_head_points,16,9,7,0.5,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615853,MACPAC Asheville,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615863,RumRunnersSoftball,2017,draft,12,head_to_head_points,18,9,9,1,1,1,2,0,2,1,1,1,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
615871,HCC Ballers,2017,draft,10,head_to_head_points,17,10,7,0,2,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
615877,SandBar Grill,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
615904,Kyyybrows 40,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615913,Squez,2017,draft,12,head_to_head_points,19,11,8,0,0,1,2,0,2,1,1,1,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
615921,Wanna Be Ballas,2017,draft,10,head_to_head_points,17,9,8,1,0,1,2,0,2,1,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615922,Raffertys Fantasy Football,2017,draft,10,head_to_head_points,16,10,6,0,1,2,2,0,2,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
615938,SRFL,2017,draft,8,head_to_head_points,13,7,6,0,0,1,1,0,1,1,1,1,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
615957,Auto Draft Heaven,2017,draft,12,head_to_head_points,18,11,7,1,0,1,2,0,3,1,1,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615959,Marvel Heroes Football,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615967,Minnesota 615967,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615972,Battle For The Bucks FF League,2017,draft,12,head_to_head_points,14,9,5,0,0,1,2,0,2,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616028,Gunning Family League,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616033,stoner,2017,draft,12,head_to_head_points,18,11,7,0.25,0,1,2,0,2,1,0,1,7,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
616054,Winner Takes All VIII,2017,draft,12,head_to_head_points,16,9,7,0,2,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616085,CG_Auction,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616122,Welsh Clan,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616124,Southern Sundays,2017,draft,10,head_to_head_points,16,9,7,0.5,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616131,Wyoming JAFC,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616134,Tennessee 616134,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616139,Bragging Rights,2017,draft,10,head_to_head_points,17,11,6,1,0,1,2,0,3,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
616141,The Office of Football Resources,2017,draft,14,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616160,Sunday Funday,2017,draft,14,head_to_head_points,13,8,5,0.5,0,1,1,0,1,1,1,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616162,Go get em,2017,draft,12,head_to_head_points,19,10,9,1,0,1,2,0,3,1,1,1,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
616167,Shelmire Fantasy League,2017,draft,12,head_to_head_points,16,9,7,0,1,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616172,Minnesota 8-Team 616172,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616189,Duncanville Select League,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616193,Carolina 8-Team PPR 616193,2017,draft,8,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616195,The League Of Ordinary Gentlemen,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616227,"Brady Quinn, Medicine Woman",2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616230,Any Given Sunday,2017,draft,14,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616231,Washington 616231,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616238,The Toilet Bowl,2017,draft,10,head_to_head_points,18,9,9,0,0,1,2,0,2,1,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616245,BIG NASTY OLDS,2017,draft,12,head_to_head_points,16,10,6,0.5,0,1,2,0,2,1,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616246,MLFF,2017,draft,8,head_to_head_points,15,8,7,1,0,1,2,0,2,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616250,sunday funday,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616254,The Compas Fantasy League,2017,draft,10,head_to_head_points,14,9,5,1,0,1,2,0,2,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616258,Biastiocs Fantasy,2017,draft,10,head_to_head_points,17,10,7,0,1,1,2,1,2,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
616277,Preferred Freezer League,2017,draft,12,head_to_head_points,17,10,7,0,0,1,2,0,2,1,1,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
616278,Tennessee 616278,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616285,Fan Cave Loyalists,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616286,Buffalo 616286,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616289,The Longest Yard,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616291,Carolina PPR 616291,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616301,Dallas 616301,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616303,The Family,2017,draft,10,head_to_head_points,15,9,6,1,0,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616315,Baltimore 8-Team 616315,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616326,wolfpack ladies,2017,draft,10,head_to_head_points,17,9,8,0,0,1,2,1,2,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616328,Southwest Reno ramp,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616333,The League of Legends and Nick,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616334,Echoes In Football Eternity,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616339,bitches aint shit,2017,draft,6,head_to_head_points,17,10,7,0,1,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
616342,Monday Morning Excuses,2017,draft,14,head_to_head_points,15,9,6,1,0,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616346,Dirty 6-30,2017,draft,12,head_to_head_points,18,10,8,0,0,1,2,0,2,1,0,1,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
616347,PEDRO LEAGUE,2017,draft,10,head_to_head_points,17,10,7,1,0,1,2,0,2,1,1,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616349,Ed_Hochulis_Triceps,2017,draft,10,head_to_head_points,21,13,8,0.5,0,1,2,0,2,1,0,1,8,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0
616352,Best Friends Fantasy Football,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616363,Ditka In A Box,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616366,New England Fantasy Football,2017,draft,12,head_to_head_points,17,9,8,1,0,1,2,0,2,1,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616376,carbo,2017,draft,10,head_to_head_points,17,9,8,0.5,0,1,2,0,2,1,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616390,New York 616390,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616402,Buffalo 12-Team 616402,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616416,The Real Doyles,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616420,GibsonRoofs2017FFl,2017,draft,12,head_to_head_points,14,9,5,1,0,1,1,1,2,1,1,1,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
616424,Grid Iron,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616443,SASHS,2017,draft,14,head_to_head_points,15,9,6,1,1,1,2,0,2,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
616444,Ugly Mugs,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616450,The RidgeView Golf Club League,2017,draft,10,head_to_head_points,15,9,6,1,0,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616454,"Smoke a Blount, Drink a Forte!",2017,draft,12,head_to_head_points,26,18,8,0,0,1,2,0,2,1,0,1,8,1,0,0,2,2,3,0,2,1,0,0,0,0,0,0
616457,One Hood Ass Breakfast,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616463,WESTERN WORLD PRACTICE SQUAD,2017,draft,12,head_to_head_points,20,11,9,1,0,1,1,1,2,1,0,1,9,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
616475,Crossview Fantasy Football,2017,draft,16,head_to_head_points,14,9,5,0,0,1,1,0,1,1,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616476,The East Siders,2017,draft,10,head_to_head_points,14,8,6,0,1,1,2,0,2,1,1,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
616480,Ojos Rojos,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616481,Whos the best !?,2017,draft,14,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616482,San Francisco 8-Team PPR 616482,2017,draft,8,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616486,DealerSocket Allstars,2017,draft,12,head_to_head_points,15,9,6,1,0,1,2,0,2,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616489,Prestige WorldWide - Baghdad,2017,draft,10,head_to_head_points,17,10,7,0.5,0,1,2,0,3,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616490,Five Star League 1,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616504,Summit Pines,2017,draft,12,head_to_head_points,14,9,5,0,0,1,2,0,2,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616511,Not-So-Fantasy Football,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616519,2017/18 Poop in a sock,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616522,Washington PPR 616522,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616530,Plaxidently Shot Himself,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616531,BROADWAY STARS,2017,draft,12,head_to_head_points,16,9,7,1,1,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616533,Joes Fantasy Football League,2017,draft,10,head_to_head_points,17,8,9,1,0,1,1,0,0,0,1,1,9,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
616538,Vanderbilt Political Science,2017,draft,16,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616539,Baltimore PPR 616539,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616553,cbc,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
616561,Sunday Funday-CSCO,2017,draft,12,head_to_head_points,16,9,7,0.5,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616568,Caddy Shack 2 FFL,2017,draft,10,head_to_head_points,19,10,9,0.5,5,1,2,0,2,1,1,1,9,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
616571,East Fumblebuck,2017,draft,12,head_to_head_points,15,9,6,0.5,0,1,1,0,2,1,1,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616577,Baltimore 616577,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616587,Dallas 8-Team 616587,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616590,Beer League Football,2017,draft,14,head_to_head_points,14,9,5,0,0,1,2,1,2,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616601,Phuck Popeyes,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616615,Fools Ball,2017,draft,12,head_to_head_points,16,9,7,0.5,1,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616626,Seattle 8-Team 616626,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616633,"Gypsies, Tramps, and Thieves",2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616634,Big Boyz,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,1,2,1,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
616641,Football for Life,2017,draft,12,head_to_head_points,17,9,8,1,0,1,1,1,2,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
616645,IBC AFC,2017,draft,16,head_to_head_points,13,9,4,0,0,1,2,0,2,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616652,League of Shadows,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,3,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616654,Bonney lake ballers,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616658,GRC,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617101,UPMC FFL17,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
616662,Baltimore PPR 616662,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616667,In it to Win it,2017,draft,12,head_to_head_points,15,9,6,0,0,1,2,0,2,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616668,Fantasy Union of Cv Kids Ultd,2017,draft,10,head_to_head_points,19,12,7,1,0,1,2,0,2,1,1,1,7,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
616670,AA Jax Ramp  FFL,2017,draft,12,head_to_head_points,16,9,7,0.5,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616671,Jawas at the Tiki Bar,2017,draft,10,head_to_head_points,17,10,7,1,0,1,2,1,2,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
616675,Ed Hocculeagues,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616685,Wright Down Your Adams Apple,2017,draft,12,head_to_head_points,16,9,7,1,1,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616686,Denver 616686,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616692,WEST COAST INC,2017,draft,10,head_to_head_points,17,10,7,1,0,1,2,1,2,1,1,1,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
616696,Underwhelming Gentlemens League,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616711,Neutral Zone,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616722,Kansas City 12-Team 616722,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616746,Family Matters,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616765,Cleveland 8-Team 616765,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616776,Pinehurst Ballerz,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616787,Brookville Greyhounds,2017,draft,10,head_to_head_points,19,11,8,1,0,2,2,0,2,1,1,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616795,"Ten Guys, One Belt",2017,draft,8,head_to_head_points,15,10,5,1,0,1,2,0,2,1,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616797,Jim Dodds,2017,draft,12,head_to_head_points,15,9,6,1,0,1,2,0,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616801,Natty Brohs,2017,draft,12,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616807,Atlanta 616807,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616816,Washed Up Bobcats,2017,draft,12,head_to_head_points,14,9,5,1,0,1,2,0,2,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616820,Neil Racker FFL,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616821,Murphs Fantasy League,2017,draft,10,head_to_head_points,15,9,6,0.5,0,1,2,0,2,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616823,League of Trash-Talkin Champions,2017,draft,10,head_to_head_points,24,16,8,1,0,1,2,0,2,1,1,1,8,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1
616824,2015 Football Fanatics,2017,draft,10,head_to_head_points,17,10,7,0.5,0,1,2,0,3,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616835,The Original,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616837,The League,2017,draft,10,head_to_head_points,15,9,6,0,3,1,1,0,2,1,1,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616853,Seattle 616853,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616855,The League,2017,draft,10,head_to_head_points,16,9,7,1,0,1,2,0,2,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
616863,WEST SIDE FOOTBALL,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
616889,bowling dome bowlers,2017,draft,10,head_to_head_points,15,9,6,0,0,1,2,0,3,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616892,Get this money,2017,draft,12,head_to_head_points,18,11,7,1,0,1,2,0,2,1,1,1,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
616895,coconut,2017,draft,14,head_to_head_points,16,9,7,0,0,1,2,1,2,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616910,Fantasy Football - 2017,2017,draft,12,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
616924,Oakland 616924,2017,draft,10,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616946,Dryers of Fire,2017,draft,8,head_to_head_points,16,9,7,0,0,1,2,0,2,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
