owner_id,league_id,team_name,wins,losses,ties,pts_scored,pts_against
8,614952,A Team Has No Name,5,8,0,1325,1488
5,614952,Back Alli Brawlers,4,9,0,1244,1375
11,614952,Wendys 16 PieceNuggets,5,8,0,1431,1616
9,614957,J.TS TEAM,9,4,0,1080,1092
10,614957,You are my  Hero,11,2,0,1300,951
2,614957,Team 2,8,5,0,1060,937
5,614957,Team 5,8,5,0,1122,973
6,614957,MI SENOR GIBBON,5,8,0,995,1012
8,614957,Team 8,6,7,0,1026,1153
7,614957,Stl Them Boyz,6,7,0,911,971
3,614957,Denver Diablos,3,10,0,1064,1082
4,614957,Team 4,5,8,0,881,1058
1,614957,Team aunt t,4,9,0,860,1069
12,614958,Team NuTicles,9,4,0,1275,1164
10,614958,Team Simpson,6,7,0,1137,1105
9,614958,Team Swanger,5,8,0,1297,1214
8,614958,Team TonyLuke,9,4,0,1423,1249
6,614958,Team Bruot,7,6,0,1289,1284
4,614958,Team NLeppo,9,4,0,1427,1267
7,614958,Team Dream Team 2015,10,3,0,1308,1058
1,614958,Team Oakes,8,5,0,1240,1236
5,614958,Team Leppo,3,10,0,1042,1337
2,614958,Team Alban,4,9,0,1091,1304
3,614958,Team Jinks,4,9,0,1183,1328
11,614958,Team Baxter,4,9,0,1032,1198
3,614959,Port Orange Clam Hammer,10,3,0,1287,1115
7,614959,Drain The  Swamp,6,7,0,1202,1173
4,614959,Clam Hammers #1 Fan,8,5,0,1357,1236
8,614959,DEEZ NUTS,7,6,0,1370,1336
1,614959,Lynch Mob,8,5,0,1312,1259
5,614959,Dollahans Wrecking Crew,7,6,0,1260,1143
10,614959,Portuguese Snowblowers,3,10,0,995,1151
6,614959,Dons Navajo Disparagement,5,8,0,1235,1332
9,614959,Rock Ridge Ramblers,6,7,0,1004,1140
2,614959,Lock Him Up  Lock Him Up,5,8,0,1320,1457
22,614965,Team Grady,9,4,0,1147,1081
6,614965,NO FLY ZONE,8,5,0,1167,1123
2,614965,The Punky Penguins ,9,4,0,1224,1054
17,614965,Team KGB,10,3,0,1199,1084
1,614965,VAN DIGGELEN,8,5,0,1191,1145
12,614965,Who Farted?    ,8,5,0,1118,1106
13,614965,Team Whos Your Mami,1,12,0,867,1132
21,614965,Team Bugg,5,8,0,950,995
20,614965,Team Smashby,5,8,0,1019,1028
16,614965,Team Its Game Time,7,6,0,1175,1006
11,614965,SHIT BIRD,2,11,0,917,1155
3,614965,Team ROXSTARZ,6,7,0,1019,1084
12,614967,Asians always  End up first,9,4,0,1180,952
8,614967,ALL ASIAN FINAL !!!,7,5,1,1060,1030
10,614967,East Side  Playas,9,4,0,1147,1001
14,614967,Ippolitos Goodfellas,10,3,0,1172,981
7,614967,Game of Throws,7,6,0,1231,1139
15,614967,Big TDs,8,5,0,1015,984
11,614967,Lams Team,7,6,0,1116,1098
1,614967,Why are the  benches only 4?,2,11,0,942,1159
13,614967,Whos  Brady,5,8,0,952,1087
3,614967,AZ  MILF,5,7,1,1007,1089
2,614967,Bunz Of Steel,7,6,0,1201,1101
6,614967,BOHICA !,1,12,0,739,1141
2,614969,RapE Wit ForCed BENetration ,9,4,0,1610,1361
14,614969,Tony   Toni Toné,8,5,0,1387,1358
10,614969,The Tim Clark Show,8,5,0,1301,1287
1,614969,Orange mocha Punch a geno,6,6,1,1482,1301
7,614969,Team white lightning,8,5,0,1320,1308
3,614969,JPP Youre  a Firework!,8,5,0,1330,1268
5,614969,What A Succup,4,9,0,1082,1299
4,614969,ByeBye RGlll,3,9,1,1208,1307
12,614969,Reign of Hope,6,7,0,1233,1328
13,614969,. Geno 911,4,9,0,1166,1302
1,614990,Team Slap A Hoe,9,5,0,1324,1083
4,614990,Purple Jesus Juice,9,5,0,1227,1098
11,614990,Urbans Elite,9,5,0,1250,1107
6,614990,The Drunken Mr.Miyagis,9,5,0,1350,1155
10,614990,Dirty Larry,8,6,0,1262,1153
8,614990,Team Rehab,7,7,0,931,1089
3,614990,MILLer Time Fighting Vests,7,7,0,1058,1156
9,614990,Gym Class Heroes,7,7,0,1119,1196
2,614990,Still Crushing Jumbo Balls,6,8,0,1072,1053
5,614990,BT Reeb Top,4,10,0,1037,1184
12,614990,Fournetteflix  And Chill,6,8,0,1161,1177
13,614990,Team Turf Lickers,3,11,0,981,1321
1,615001,Miller Lite Mafioso,9,4,0,1545,1339
9,615001,Simple Bastards,7,6,0,1446,1343
4,615001,Your Congergation,8,5,0,1504,1285
8,615001,Mumbo Jumbo,8,5,0,1374,1313
5,615001,Team Quinn,8,5,0,1305,1315
10,615001,Team 4NtheBeav,7,6,0,1315,1293
2,615001,Team Felton,7,6,0,1402,1322
7,615001,Team Reasonover,6,7,0,1363,1333
3,615001,Young Buck,2,11,0,1141,1584
6,615001,THROAT YOGURT,3,10,0,1156,1423
7,615006,PIMPIN AINT BREESY,7,6,0,1209,1254
12,615006,Scottish Saints,6,7,0,1200,1192
3,615006,Da Straina,9,4,0,1348,1158
1,615006,Bullyah  Gods,9,4,0,1327,1192
13,615006,Gut  Crushas,8,5,0,1264,1216
14,615006,Sportn Ortons Entourage ,7,6,0,1256,1233
2,615006,The  Cobra Kai,5,8,0,1299,1323
5,615006,The Rapist,4,9,0,1106,1303
9,615006,Shovel Shank,5,8,0,1219,1281
6,615006,Murdering  Magistrates,5,8,0,1255,1331
1,615010,Team Cogan,11,2,0,1924,1522
11,615010,Team Rutherford,7,6,0,1616,1489
3,615010,Team Borgese,6,7,0,1628,1663
4,615010,Team Carson,8,5,0,1668,1593
13,615010,Team KCarson,3,10,0,1328,1634
14,615010,Team Camerieri,4,9,0,1438,1701
5,615026,BMo Squared,8,5,0,1181,1088
9,615026,Haworths Revenge,8,5,0,1189,1145
13,615026,NoMo Nonsense,9,4,0,995,1000
8,615026,Mo Mama,10,3,0,1309,1112
2,615026,Kangaroo Kid,7,6,0,1054,1052
12,615026,Money Matthews,7,5,1,1323,1133
7,615026,Mrs Rodgers,3,10,0,1065,1173
4,615026,Pumpkin Salsa,5,8,0,1038,1114
3,615026,Crucifictorious !,5,8,0,1079,1181
11,615026,Cheese Head 2,6,7,0,1092,1115
6,615026,Team Bluff,6,6,1,1120,1180
1,615026,Tmo Riggins,3,10,0,1025,1177
11,615027,Seattle Sloppy Seconds,9,4,0,1581,1395
5,615027,Poughkeepsie Popamollies,7,6,0,1490,1508
1,615027,Apple Bottom Jorts,9,4,0,1532,1370
7,615027,"Give Em Bell, Kid",8,5,0,1469,1384
13,615027,Hillarys Dumpster Babies,9,4,0,1680,1519
4,615027,Shitstorm Troopers,9,4,0,1416,1314
3,615027,Betty White Supremacists ,4,9,0,1411,1570
9,615027,Houston Whorcruxes,2,11,0,1421,1638
12,615027,Asian  Creampies,6,7,0,1554,1535
10,615027,Scranton  Stranglers,3,10,0,1487,1637
8,615027,NOLA Zoidberg,7,6,0,1582,1660
6,615027,Miskatonic  Runnin Cthulhus,5,8,0,1323,1417
1,615035,IT AINT LUCK !,9,4,0,1128,952
10,615035,Harry Colon,10,3,0,1167,1069
2,615035,Built To Win,9,4,0,1264,932
3,615035,Butt Trumpet,11,2,0,1152,914
8,615035,Ramp Rat,6,7,0,1144,1116
12,615035,MEMPHIS MAFIA THE KINGS TCB,7,6,0,1115,1024
4,615035,BeelzaBOBs Strategery,3,10,0,886,1107
7,615035,The Chefs,4,9,0,1047,1195
11,615035,Shut the Succop,5,8,0,982,1082
9,615035,Team PA PA,6,7,0,999,1112
13,615035,The Possums,5,8,0,1113,1114
6,615035,SuperBad BeaVers,3,10,0,826,1206
2,615036,Nash Bye Felicia,8,5,0,1754,1710
21,615036,Drogon Breath,8,5,0,1827,1715
4,615036,U Like THAT,6,7,0,1655,1590
1,615036,Beats by Dre,11,2,0,1682,1420
15,615036,Rochester Jruss,9,4,0,1607,1522
12,615036,Big Deal ,7,6,0,1720,1554
8,615036,Be Low Me,6,7,0,1542,1712
9,615036,You Bodyslamurself,5,8,0,1672,1774
3,615036,Bene Ben- Wicker-e Basket,4,9,0,1528,1771
11,615036,DAVIS DOES DOOBIES,6,7,0,1500,1489
19,615036,Kareem Mike Hunt,3,10,0,1626,1827
18,615036,Suacide Squad,5,8,0,1584,1612
3,615037,2Gurleys OneCup,12,1,0,1608,1370
8,615037,Team Narkaman,7,6,0,1464,1468
2,615037,Team Gerber,6,7,0,1215,1314
6,615037,Team Roytman,8,5,0,1399,1236
11,615037,Team Sheldon,10,3,0,1446,1349
4,615037,Hanging with  Mr. Hernandez ,5,8,0,1283,1366
1,615037,Cruz Control,8,5,0,1587,1403
9,615037,Team Hyde n Zeek,7,6,0,1583,1550
5,615037,Team yan,3,10,0,1293,1446
10,615037,Team El chapo,4,9,0,1276,1410
7,615037,Team Musso,4,9,0,1363,1477
12,615037,A Team Has No Name,4,9,0,1287,1418
6,615043,DOH !,10,3,0,1605,1333
10,615043,Granger Danger,8,5,0,1421,1271
1,615043,Discount Daable Check YoSelf,8,5,0,1329,1246
11,615043,Stuff The Run,7,6,0,1372,1255
9,615043,Hells Bells,6,7,0,1258,1306
2,615043,Team Sweeten,7,6,0,1196,1291
8,615043,Ole Dirty Beckham,5,8,0,1264,1445
3,615043,go for two,4,9,0,1247,1344
4,615043,GW Patriots,4,9,0,1170,1264
7,615043,Team Mitchell,6,7,0,1152,1257
3,615045,NC Penn Staters,10,3,0,1174,952
10,615045,Team 10,7,6,0,1134,1144
9,615045,Madden Ultimate Team,9,4,0,1141,920
2,615045,X O,11,2,0,1247,981
8,615045,zz zz,5,8,0,1199,1155
7,615045,Lucky 7,7,6,0,1083,1166
5,615045,long beach Zemany,2,11,0,698,1033
1,615045,showmeyourtds fya,6,7,0,934,937
6,615045,Team 6,5,8,0,888,992
4,615045,Team Green,3,10,0,817,1034
3,615047,Team 3,6,7,0,1360,1359
10,615047,jon snow,7,6,0,1454,1399
6,615047,Team 6,9,4,0,1501,1292
7,615047,Bye Week,10,3,0,1659,1490
2,615047,Chitown Runners,5,8,0,1226,1312
8,615047,Team Davis,6,7,0,1465,1481
9,615047,Team Feltmate,7,6,0,1304,1337
5,615047,Fake News,5,8,0,1225,1309
1,615047,Team 1,6,7,0,1296,1299
4,615047,Cheech N Chong  4 Beer-pong,4,9,0,1204,1419
9,615056,Team 9,11,2,0,1270,906
3,615056,Team 3,10,3,0,1291,1023
1,615056,Team 1,9,4,0,1274,1081
4,615056,Brady Cooks,7,6,0,1099,1088
2,615056,USA USA,5,8,0,949,1032
5,615056,Team Sam,7,6,0,1039,1043
8,615056,Team montaruli,6,7,0,1204,1117
7,615056,Team Jonathan,2,11,0,683,1050
6,615056,The Boys Giant Killers!!,4,9,0,841,1076
10,615056,Team 10,4,9,0,724,958
18,615069,The  All Curcio Team,8,5,0,1174,1018
5,615069,Feel the ZHENERGY!,8,5,0,1150,1012
2,615069,Team Patel,8,5,0,1119,1244
14,615069,Team Kaufmann,7,6,0,1106,1101
9,615069,Kennedys Dragons,7,6,0,1001,1024
16,615069,Team Kopec,7,6,0,1085,1137
11,615069,The Stat Correction Guru,6,7,0,1139,1194
1,615069,Team McComis,5,8,0,972,1059
17,615069,Teenage Mutant  Ninja Bortles,6,7,0,1153,1120
4,615069,Team Poirier,6,7,0,1052,1050
13,615069,The Hunt for Samajes Perine,6,7,0,1074,1042
12,615069,ONE MAN WOLF PACK,6,7,0,997,1096
10,615069,Caprica Bucs,5,8,0,1005,968
3,615069,Kremerica II,6,7,0,1106,1070
5,615073,Dalvin And The Chipmunks,11,2,0,1176,953
8,615073,Gladiator Kings,10,3,0,1243,1102
6,615073,Bama Balla Brand ,8,5,0,1141,1060
4,615073,Matzah Baller,7,6,0,1068,1054
7,615073,Pmoff 1,7,6,0,1054,1017
10,615073,Team Draft,5,8,0,1107,1098
2,615073,NC BleedinBat,6,7,0,1046,987
9,615073,Team Frietsch,3,10,0,878,1164
1,615073,Team hot juice ,4,9,0,1026,1114
3,615073,Team Marrone,4,9,0,928,1118
10,615099,Walking This Way,9,4,0,1250,1052
1,615099,Patriots #1 Joeduke,9,4,0,1139,930
7,615099,Lay_the_Wood 24,9,4,0,1182,1056
9,615099,Clarksville Snowdawgs,9,4,0,1175,1136
6,615099,Team waters,7,6,0,1115,961
4,615099,big blue crew 4,4,9,0,964,1033
5,615099,We be Raminar Dixon,8,5,0,1105,1097
8,615099,Gang gang 8,4,9,0,963,1034
3,615099,Team 3,5,8,0,895,997
2,615099,Nation of Domination,1,12,0,659,1152
10,615124,Squirrely Gurleys,6,7,0,1227,1243
9,615124,Maclin on  your girl,7,6,0,1148,1103
2,615124,Tebow Time,9,4,0,1274,1167
7,615124,Super Hauschka,10,3,0,1233,1073
6,615124,Texans Forever,7,6,0,1217,1082
1,615124,In Cobb We Trust,7,6,0,1198,1168
8,615124,Money Team,2,11,0,836,1171
4,615124,Sandra Swallows,5,8,0,1084,1286
5,615124,Team Fellows,6,7,0,1205,1105
3,615124,Team Blockman,6,7,0,1049,1071
2,615141,Gurley Cats Strike,9,4,0,1305,1234
9,615141,For Whom The Bell Tolls,10,3,0,1338,1112
3,615141,Davenport Poop Closets,7,6,0,1174,1072
1,615141,Beats by  Ray,7,6,0,1233,1227
5,615141,Somewhere Doing Something,8,5,0,1251,1100
7,615141,Symphony #5,9,4,0,1219,1166
13,615141,Fully Torqued,6,7,0,1297,1276
12,615141,Team Li,7,6,0,1061,1107
4,615141,LA StandwithKaep,4,9,0,1142,1261
8,615141,Showme Dem TDs,3,10,0,1039,1242
11,615141,I WAS IN A-LEAGUE,2,11,0,993,1333
10,615141,Marshawn of the Dead,6,7,0,1230,1152
6,615143,Holdmah  DEE,8,5,0,1328,1139
10,615143,Flick of tha Wrist,10,3,0,1318,1092
7,615143,Indys OnlyAfrican,9,4,0,1223,1124
2,615143,Stack and The Stack Pack,8,5,0,1211,1179
5,615143,Team Victorious ,6,7,0,1161,1178
3,615143,Team Its A Quinoa,7,6,0,1215,1192
1,615143,Twitch.tv/ ThePlayl3oy,3,10,0,1024,1225
11,615143,Indy Top5DOA,6,7,0,1173,1236
4,615143,Daniel  Son,4,9,0,1128,1216
8,615143,Colin Kaepernick,4,9,0,1104,1304
9,615144,Frito Banditos,11,2,0,2266,1904
5,615144,Wag The Dog,10,3,0,2234,1906
8,615144,Tacit Blue,10,3,0,2104,1724
1,615144,T^MPA B^Y*IX BuCs,7,6,0,2087,2019
10,615144,The Lumber  Wagon,7,6,0,1843,1973
3,615144,You Like That??,5,8,0,1942,2246
2,615144,Forte Acres And A Mule,7,6,0,2012,1927
6,615144,Spider 2 Y Banana,2,11,0,1724,1910
4,615144,Meter Movers,4,9,0,1630,1893
7,615144,Bub8as  Bombers,2,11,0,1868,2207
1,615152,Lawrenceburg Lounge-Lizards,8,6,0,1958,1966
7,615152,Lexington  Playmakers,10,4,0,2045,1738
3,615152,Capital City Full Nelsons,6,8,0,1732,1898
5,615152,Woodford Ass Clowns,9,5,0,2002,1924
4,615152,Team JOHNSON,7,7,0,1984,1859
6,615152,Team Goodlett,5,9,0,1790,1857
2,615152,alljackedup beckham,5,9,0,1865,1982
8,615152,Team Wiard,6,8,0,1826,1978
7,615153,Beast mode On wheels,7,6,0,1262,1229
1,615153,The Crownies,8,5,0,1132,1049
2,615153,Starvin Marvin,10,3,0,1261,987
10,615153,Dirty Birds,9,4,0,1247,1179
3,615153,Shamed Resignation,8,5,0,1111,1219
5,615153,Mr Two Fifty,7,6,0,1288,1258
9,615153,Slick Mahony,5,8,0,1125,1206
8,615153,Pocket Dogs,4,9,0,1102,1204
6,615153,Im Gonna Eat Your Butt,5,8,0,1242,1267
12,615153,Brules Rules,4,9,0,1112,1162
4,615153,Papa Joe,5,8,0,1073,1188
11,615153,Mauis Hook,6,7,0,1108,1115
1,615174,Clammy Skinned Milk Farmers,9,4,0,1305,1172
7,615174,Craisins Sour  Muffins Fluffy,8,5,0,1170,1057
11,615174,Crazed Sluts Must Fornicate,10,3,0,1343,1127
2,615174,Come See Me Fail,8,5,0,1263,1081
10,615174,Colossal Sean Magically Fucks,5,8,0,1056,1233
6,615174,Chianti Soaked Male Fetus,6,7,0,1118,1174
3,615174,Clean Snatch  My Favorite ,7,6,0,1186,1207
14,615174,CreamingSausage Mouth Full,4,9,0,1057,1120
12,615174,Cock Slap My Face,6,7,0,1064,1271
4,615174,Crushing Some Male Fetus ,2,11,0,1036,1156
6,615175,Team Hopkins,9,4,0,1286,980
7,615175,river rats,9,4,0,1250,997
4,615175,Team Suttles,7,6,0,1214,1082
2,615175,Greatest Ever GE,7,6,0,1017,1047
8,615175,Team 8,6,7,0,1080,1139
1,615175,Team 1,6,7,0,1071,1031
3,615175,Team Joiner,6,7,0,1088,1182
5,615175,Team 5,2,11,0,690,1238
10,615177,The  Nate Dogg,7,6,0,1508,1360
6,615177,Team Vanderbeek,8,4,1,1335,1285
12,615177,Laguna XANMAN,8,5,0,1515,1285
4,615177,Da Baum,9,4,0,1398,1291
5,615177,Caza Luke,5,8,0,1288,1494
11,615177,Monster Geoff,6,7,0,1528,1548
3,615177,Colton Colton,4,8,1,1202,1437
9,615177,BAUM Rick,7,6,0,1456,1291
2,615177,Jaxson James,6,7,0,1320,1412
1,615177,Brady GaGa,4,9,0,1178,1325
10,615188,Wedgy Wedgy,7,6,0,1352,1237
1,615188,Wiggle  Wiggle,10,3,0,1443,1294
13,615188,Reconstructed ACLs,10,3,0,1503,1322
4,615188,allies magical unicorns,8,5,0,1452,1277
5,615188,Wobble Wobble,7,6,0,1332,1354
11,615188,Only winners get wings,4,9,0,1290,1427
7,615188,Password is Peter,6,7,0,1323,1373
9,615188,Odell Beckham Jesus,4,9,0,1195,1337
12,615188,Team Instinct,6,7,0,1269,1363
2,615188,Team TheLanceHan,3,10,0,1206,1381
5,615190,Murphys  Cowboys,7,4,1,1078,949
6,615190,Team 2601,6,6,0,924,899
1,615190,BIG DOODALA,6,6,0,919,957
9,615190,Lauryn Rafferoo,10,2,0,1086,992
7,615190,Mitch-a-palooza !,5,7,0,1084,1021
8,615190,Team  Zum,6,6,0,970,983
11,615190,Team Olivia,5,7,0,937,949
10,615190,Team Jaiden87,6,5,1,928,949
2,615190,Team Zachary,4,8,0,940,1004
4,615190,Ditkas Destroyers,4,8,0,926,1089
1,615215,Devontas A Freeman,7,7,0,1754,1581
10,615215,Team demolished ,9,5,0,2065,1775
7,615215,Making Fantasy Great Again,9,5,0,1864,1699
3,615215,Air Jordy,6,8,0,1538,1624
9,615215,The Best Team In the League,7,7,0,1710,1770
11,615215,Im Mr. Manager,10,4,0,1783,1587
5,615215,DALTON  GANG,6,8,0,1563,1758
12,615215,. Blitzinnati,8,6,0,1690,1719
6,615215,Lord Gainz Brovolution,3,11,0,1473,1726
4,615215,Baby Back Bitch,5,9,0,1529,1730
8,615216,505 style  Working It!!!,10,3,1,1290,1052
10,615216,Team  El Brancho,9,5,0,1255,1240
12,615216,Team power puff,7,6,1,1280,1195
1,615216,Team Daboys,9,5,0,1263,1321
3,615216,Team Chavez,6,8,0,1291,1303
7,615216,Tankers Rule,5,8,1,1205,1269
5,615216,Team Holman G-Force,5,9,0,1261,1201
11,615216,Breaking Bad,8,6,0,1387,1213
13,615216,Team Delgado,6,8,0,1255,1411
4,615216,Team BETHEMAN,3,10,1,965,1247
6,615221,Kyle ORen,9,4,0,1890,1449
4,615221,Beesome  Threesome,8,5,0,1563,1488
5,615221,da kiiiiiittttttty,11,2,0,1590,1400
2,615221,Ratchet Ralph,6,7,0,1657,1650
1,615221,The Abusement Park,7,6,0,1632,1720
8,615221,Saltville Salty Dogs,2,11,0,1364,1723
7,615221,Doing your mom,5,8,0,1576,1521
3,615221,Team Gash,4,9,0,1339,1660
7,615222,Tim Jong Un,13,0,0,1370,1017
8,615222,Ben there Raped Ben,6,7,0,1204,1114
10,615222,Charlottesville Patriots,8,5,0,1109,1044
3,615222,BHam War Kittens,8,5,0,1244,1134
2,615222,Larrys Hairy  Taint!,9,4,0,1191,1000
5,615222,GOD OF LIGHTNING,6,7,0,1211,1165
1,615222,The Snatch Pistons,5,8,0,1187,1106
12,615222,Charlotte Mckinneys,6,7,0,1127,1171
13,615222,Team Mr.Marcus BBCs,3,10,0,881,1224
4,615222,Don Juan,5,8,0,1108,1267
14,615222,Vancouver Hundredaires,5,8,0,1159,1203
9,615222,Washington  Black Jews,4,9,0,840,1185
5,615225,10.  Joy Hamryszak,7,6,0,1389,1302
8,615225,4.   Lisa Bokinsky,7,6,0,1421,1308
4,615225,Bone Headz,8,5,0,1415,1287
9,615225,East Coast Scrubs,10,3,0,1487,1333
7,615225,OH CANADA!!,7,6,0,1277,1337
1,615225,Christmas  Miracle Workers,7,6,0,1298,1294
2,615225,5.  Brittany Britt,4,9,0,1360,1416
6,615225,8.  Col Shaffer,3,10,0,1385,1537
10,615225,6.  Scooby Scoob,6,7,0,1306,1407
3,615225,Its Elementary Deshaun Watson,6,7,0,1334,1453
5,615227,Big Friendly Giants,7,6,0,1190,1114
1,615227,99 Problems But Vick Aint 1,8,5,0,1133,1098
3,615227,Do Or Cry,8,5,0,1288,1092
8,615227,The Two Utes,12,1,0,1120,819
10,615227,Mountaintop Parrotheads,4,9,0,999,1191
7,615227,Team Fleming,7,6,0,940,1034
4,615227,West Point Black Knights,7,6,0,857,917
2,615227,Powder Puff Princess ,4,9,0,978,1028
12,615227,Sunshine Peace-n-Footbal,5,8,0,1043,1096
6,615227,Fieldgoals and Touchdowns,3,10,0,937,1096
8,615235,Grand Maester Russell,8,5,0,1136,1012
6,615235,Big Baller Buns,12,1,0,1334,1108
2,615235,Patel Dynasty,8,5,0,1179,1015
13,615235,Santa Cruz Deflatriots ,10,3,0,1219,1095
4,615235,A-Rob (Arab) Porta Potty,8,5,0,1146,1064
14,615235,Taro Baap,9,4,0,1115,999
5,615235,Team SRP9ers,7,6,0,1042,1065
10,615235,Danger Zone,7,6,0,1024,1040
1,615235,WENUS  VILLIAMS,6,7,0,1116,1093
12,615235,Dmoney 23,5,8,0,1111,1132
3,615235,Oakland Raiders #SB52Champs,2,11,0,1083,1213
11,615235,meet meet,4,9,0,1001,1081
7,615235,"Breesus, King  of the Drews",2,11,0,838,1160
9,615235,HydeYoKids HydeYoWife,3,10,0,925,1190
3,615257,"MikTriple, NoOnions",9,5,0,1409,1226
12,615257,Harambe Jones,8,6,0,1247,1169
2,615257,Cheese   And Biscuits,7,7,0,1160,1176
11,615257,Team Romano,9,5,0,1261,1171
14,615257,Team Alosi,7,7,0,1186,1218
1,615257,Patient 0,7,7,0,1201,1197
7,615257,Vanessa didnt  likeMyteamNAME,6,8,0,1317,1309
5,615257,Team Gregory,7,7,0,1153,1217
4,615257,CALL of DOODY,6,8,0,1127,1235
13,615257,El Chicharron,4,10,0,1164,1307
4,615258,Cleats and Cleavage,11,2,0,1101,944
9,615258,Touchdown Titans,9,4,0,1087,931
1,615258,Team commander,7,6,0,1088,1021
6,615258,The  Vaporizers,12,1,0,1091,910
7,615258,Jurys Verdict,7,6,0,998,983
11,615258,Team Platzer,4,9,0,920,962
10,615258,Imgonnadecker Imgonnadecker,4,9,0,977,1024
8,615258,Brady Brady Brady oh,5,8,0,942,1067
3,615258,Team Spence,3,10,0,827,983
2,615258,What The Luck?,3,10,0,880,1086
2,615262,Alans Wolfpack,10,3,0,1261,1038
1,615262,Vandelay Industries,8,5,0,1208,1092
11,615262,Team Jett,8,5,0,1126,1000
9,615262,Lloyd Braun,8,5,0,1054,1112
8,615262,Team Burns,3,10,0,1011,1178
12,615262,All Hail the Maestro,5,8,0,1023,1109
13,615262,Lamb Chops,6,7,0,1003,1075
10,615262,Dallas Da Boys,4,9,0,971,1053
11,615264,getta kluwe,8,5,0,1097,1043
1,615264,Head In  The Game,8,5,0,1288,1250
6,615264,Lakeville Armchair QBs,8,5,0,1209,1129
10,615264,The Real Drunk Sconnies,9,4,0,1245,1066
3,615264,Cheezyhead 22,7,6,0,1183,1101
14,615264,Northern Lost Marbles,5,8,0,1188,1206
12,615264,Back To The Top Win It Again,6,7,0,1182,1236
9,615264,The Northsiders !,7,6,0,1128,1200
2,615264,Bozo No-Nos,4,9,0,1184,1343
13,615264,chi-town ritzer,3,10,0,1059,1190
3,615274,Team Shawn,8,5,0,1188,1080
10,615274,OKLAHOMA  SOONER3,12,1,0,1219,943
5,615274,New York Eagles,10,3,0,1271,1122
9,615274,the real deal,8,5,0,1071,1037
4,615274,you aint nothing,4,9,0,1027,1051
6,615274,TDs and Beer 6,6,7,0,984,1019
2,615274,Team NATIBOYZ#1,4,9,0,898,972
7,615274,Poussy Destroyer,6,7,0,902,1043
1,615274,Soufside Calhoun,5,8,0,991,1066
8,615274,Bills 8,2,11,0,805,1023
2,615286,In Early Trouble,7,6,0,1218,1146
1,615286,Suck it Doc,9,3,1,1331,1091
9,615286,Doc is sucking,9,4,0,1235,1156
7,615286,RAM It Doc,7,6,0,1253,1207
8,615286,Donnys Russian Piss Hookers,8,5,0,1300,1266
3,615286,Eagle KILLER,8,5,0,1236,1262
10,615286,Team Richboro,5,8,0,1046,1299
5,615286,Finney Loves Vick Too,4,8,1,1210,1321
6,615286,Pain Train,4,9,0,1081,1172
11,615286,Cunning Linguists,3,10,0,1228,1218
7,615298,United Sheeple Of America  ,9,4,0,1341,1124
4,615298,USA Stand Up Clowns,12,1,0,1367,961
2,615298,ATX 4,10,3,0,1222,972
3,615298,Giants 4 life,6,7,0,1073,1053
6,615298,Barr Tender,3,10,0,988,1079
8,615298,Team abels,4,9,0,847,1154
5,615298,Team Yobogoya,5,8,0,869,1071
1,615298,Atlanta falcons 11,3,10,0,695,988
4,615332,Blake lives matter,10,2,1,1306,1045
1,615332,Team Craig,7,5,1,1180,1060
2,615332,Team Girl Power,5,8,0,1007,1121
3,615332,Jack Likes  Men,3,10,0,1039,1306
4,615333,Wave of Mutilation,11,2,0,1282,1038
11,615333,Tiger Pride,8,4,1,1282,1084
3,615333,Pacific NW Hikers,9,4,0,1191,1034
1,615333,Portland Outdoor Man ,8,5,0,1165,1033
2,615333,Winter Oak Warriors,5,8,0,1082,1220
9,615333,Winning is a Brees,6,7,0,1052,1037
8,615333,The Marvelous Platypi,6,7,0,1155,1141
7,615333,SS Express,5,8,0,1004,1116
5,615333,Lake Oswego Lakers,5,7,1,965,995
10,615333,Straight outta New Pal,1,12,0,681,1161
17,615337,Team Maniar,9,4,0,539,442
2,615337,Caileys Camels,10,3,0,557,464
16,615337,Tropic Thunder,7,6,0,473,479
6,615337,Randall Stevens,7,6,0,537,543
19,615337,The Brady Bunch,10,3,0,567,414
13,615337,Tom and Huck,6,7,0,515,512
5,615337,Blakes Bombers,7,6,0,526,484
15,615337,Team Rizo,5,8,0,440,531
18,615337,Team Fluffy Kitty,5,8,0,490,527
1,615337,Medicine Hat Tigers,5,8,0,459,483
9,615337,Dougs Dragons,4,9,0,475,543
10,615337,Red Scotts Nation,3,10,0,333,489
8,615342,Do you see what happens Larry,12,1,0,1600,1135
4,615342,PUFFALO BILL$,10,3,0,1527,1189
10,615342,Team 10,8,5,0,1491,1353
3,615342,Honey and Vinegar,9,4,0,1458,1313
9,615342,Team 9,4,9,0,1266,1504
7,615342,Team 7,7,6,0,1359,1285
5,615342,Rio Linda 5,3,10,0,1115,1339
2,615342,Team 2,6,7,0,1196,1360
1,615342,Fayette  Bobcats ,3,10,0,1259,1459
6,615342,Son of DORK,3,10,0,1092,1427
20,615346,Abortion  Survior,8,5,0,1043,1025
4,615346,Butt-Fumbling Foot Fetishers,8,5,0,1190,995
2,615346,Armageddon Pirates,9,4,0,1098,1076
13,615346,Reigning  Immortals ,8,5,0,1076,908
1,615346,South Side Slashers,6,7,0,973,954
3,615346,Owen Wilson Wow,7,6,0,1072,1097
5,615346,Penn Hood Slam Pieces,8,5,0,984,890
